user_id,user_journey
507553,Career track certificate-Sign up-Career track certificate-Sign up-Checkout-Checkout
507580,Homepage-Career tracks-Pricing-Sign up-Homepage-Homepage-Sign up-Sign up-Log in-Sign up-Log in-Homepage-Sign up-Homepage-Log in-Homepage-Log in-Courses-Log in-Homepage-Log in-Checkout
507605,Other-Coupon
507618,Homepage-Pricing-Resources center-Courses-Log in-Sign up-Checkout
507622,Homepage-Courses-Pricing-Sign up-Log in-Homepage-Career tracks-Career track certificate-Courses-Log in-Checkout-Pricing-Checkout-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Courses-Checkout
507623,Homepage-Courses-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Sign up-Checkout-Checkout-Coupon
507646,Other-Coupon-Coupon
507648,Homepage-Pricing-Sign up-Homepage-Pricing-Homepage-Pricing-Homepage-Log in-Sign up-Log in-Log in-Checkout-Other-Coupon-Coupon-Sign up-Homepage-Other-Homepage-Sign up-Log in-Sign up-Homepage-Sign up-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Checkout-Checkout
507721,Other
507729,Career tracks-Sign up-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Coupon-Checkout
507730,Other-Coupon
507741,Other-Coupon
507781,Homepage-Career tracks-Courses-Sign up-Homepage-Career tracks-Courses-Homepage-Log in-Homepage-Course certificate-Courses-Career tracks-Log in-Log in-Sign up-Log in-Other-Resources center-Log in-Checkout
507801,Resources center-Other-Resources center-Homepage-Career tracks-Resources center-Other-Resources center-Other-Courses-Coupon-Sign up-Checkout
507806,Other-Other-Other
507822,Other-Other-Other-Other-Other-Other-Other-Other-Other
507828,Homepage-Courses-Courses-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon-Coupon-Checkout-Coupon-Checkout
507874,Other-Coupon-Log in-Coupon
507910,Homepage-Log in-Checkout-Coupon-Log in-Checkout-Coupon
507925,Homepage-Courses-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Log in-Checkout
507951,Other-Other-Other
508005,Homepage-Course certificate-Career track certificate-Sign up-Courses-Career tracks-Courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Log in-Checkout
508008,Homepage-Other-Course certificate-Career track certificate-Coupon
508014,Homepage-Resources center-Career tracks-Courses-Courses-Log in-Sign up-Checkout-Checkout-Checkout
508024,Homepage-Pricing-Checkout-Pricing-Sign up-Log in-Homepage-Log in-Sign up-Log in
508066,Other-Coupon-Coupon-Checkout-Checkout-Checkout-Checkout-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
508080,Homepage-Career tracks-Other-Career tracks-Instructors-Courses-Sign up-Homepage-Courses-Sign up-Sign up-Checkout-Sign up-Log in-Checkout
508084,Homepage-Log in-Other
508094,Other-Other-Other
508102,Homepage-Career tracks-Career tracks-Sign up-Homepage-Resources center-Courses-Sign up-Courses-Career tracks-Sign up-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Checkout
508114,Homepage-Sign up-Checkout-Checkout
508131,Other-Sign up-Log in-Log in-Checkout
508174,Homepage-Career tracks-Pricing-Checkout-Checkout
508175,Coupon
508189,Other-Other-Other-Other-Other
508221,Homepage-Pricing-Log in-Sign up-Other
508240,Other-Coupon-Pricing-Checkout-Checkout
508243,Homepage-Courses-Other-Homepage-Courses-Pricing-Course certificate-Upcoming courses-Courses-Resources center-Other-Pricing-Other-Upcoming courses-Other-Coupon-Pricing-Log in-Checkout-Coupon-Homepage-Log in-Checkout
508326,Other-Other
508337,Other-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
508361,Homepage-Pricing-Log in-Sign up-Sign up-Homepage-Sign up-Homepage-Log in-Log in-Log in-Checkout-Homepage-Log in-Log in-Log in-Checkout-Checkout
508384,Homepage-Pricing-Resources center-Courses-Sign up-Checkout
508408,Other-Other-Other-Sign up-Other-Other-Homepage-Sign up-Other-Resources center-Other-Success stories-Sign up-Resources center-Coupon
508429,Homepage-Career track certificate-Sign up-Career track certificate-Courses-Career track certificate-Resources center-Other-Courses-Homepage-Career track certificate-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Career track certificate-Career tracks-Career tracks-Sign up-Career tracks-Log in-Checkout
508454,Other-Career track certificate-Courses-Other-Homepage-Sign up-Checkout
508469,Other-Coupon-Other-Course certificate-Courses-Sign up-Coupon-Coupon
508474,Other
508476,Other-Other
508492,Other-Checkout-Checkout-Checkout-Checkout-Checkout-Other-Checkout-Checkout-Checkout
508496,Coupon-Coupon
508506,Other-Other-Other-Other
508507,Homepage-Courses-Career tracks-Courses-Pricing-Career tracks-Sign up-Pricing-Checkout-Career track certificate-Sign up
508546,Homepage-Sign up-Other-Pricing-Other-Homepage-Log in-Checkout-Checkout-Coupon-Homepage-Courses-Log in
508638,Other-Coupon
508647,Homepage-Pricing-Checkout-Pricing-Courses-Career track certificate-Course certificate-Pricing-Homepage-Pricing-Course certificate-Homepage-Sign up-Log in-Checkout
508649,Other-Other
508655,Homepage-Pricing-Career tracks-Courses-Homepage-Career tracks-Courses-Career tracks-Courses-Coupon-Coupon
508670,Homepage-Log in-Pricing-Checkout
508686,Other-Other-Coupon
508704,Homepage-Courses-Coupon-Checkout
508750,Other-Other
508752,Other-Career tracks-Courses-Sign up-Homepage-Pricing-Sign up-Other-Other-Homepage-Log in-Checkout
508770,Other-Other-Homepage-Log in-Sign up-Checkout
508784,Log in-Homepage-Resources center-Homepage-Other-Career tracks-Career tracks-Sign up-Log in-Other-Log in-Checkout-Homepage-Career tracks-Log in-Other-Resources center-Checkout-Coupon-Checkout-Homepage-Pricing-Coupon-Coupon-Sign up-Homepage-Sign up-Log in-Homepage-Sign up-Log in-Checkout-Checkout-Checkout-Other-Homepage-Log in
508796,Other-Other
508809,Homepage-Pricing-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Homepage-Pricing-Checkout
508829,Other-Other-Other-Other-Other-Other-Other
508848,Coupon-Checkout
508849,Other-Coupon-Coupon
508853,Coupon
508867,Homepage-Courses-Homepage-Courses-Log in-Checkout-Checkout
508880,Homepage-Pricing-Courses-Resources center-Career track certificate-Homepage-Homepage-Upcoming courses-Homepage-Upcoming courses-Course certificate-Career tracks-Courses-Homepage-Career tracks-Upcoming courses-Career tracks-Courses-Homepage-Courses-Coupon
508887,Homepage-Pricing-Homepage-Pricing-Pricing-Checkout-Coupon
508892,Courses-Sign up-Checkout
508894,Coupon
508901,Other-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Checkout
508902,Other-Coupon
508903,Other-Coupon
508905,Coupon-Coupon-Homepage-Log in-Checkout
508909,Other
508917,Coupon-Homepage-Log in-Checkout-Checkout
508926,Coupon-Coupon
508928,Homepage-Pricing-Pricing-Checkout-Coupon-Other
508931,Coupon
508949,Other-Homepage-Career tracks-Coupon
508956,Homepage-Career track certificate-Career tracks-Other-Career tracks-Pricing-Homepage-Career tracks-Coupon
508961,Coupon
508965,Coupon
508969,Coupon
508977,Other-Pricing-Other-Pricing-Sign up-Checkout-Checkout-Homepage-Sign up-Log in-Checkout
508982,Homepage-Sign up-Homepage-Courses-Sign up-Homepage-Log in-Log in-Homepage-Sign up-Homepage-Courses-Homepage-Log in-Coupon-Coupon-Homepage-About us-Other
508985,Coupon
508990,Coupon
508994,Coupon-Coupon
509000,Homepage-Pricing-Upcoming courses-Coupon
509016,Coupon
509017,Homepage-Sign up-Homepage-Courses-Homepage-Career tracks-Other-Pricing-Career tracks-Career tracks-Pricing-Other-Career tracks-Courses-Career tracks-Sign up-Checkout
509028,Other-Other-Other-Other
509032,Coupon
509036,Other-Other-Other-Coupon
509057,Homepage-Upcoming courses-Other-Coupon
509060,Other-Other
509061,Coupon
509085,Coupon
509095,Other-Other-Other-Other
509096,Other-Coupon
